Time,Node,S,E,I,R
91,3,2870.0,0.0,0.0,54679.645
91,4,4671.0,0.0,0.0,77372.47
91,5,2875.0,0.0,0.0,51058.508
91,6,7831.0,0.0,0.0,140867.86
91,7,7383.0,0.0,0.0,121443.67
91,8,5600.0,0.0,0.0,89847.35
91,9,7302.0,0.0,0.0,128208.305
91,10,3504.0,0.0,0.0,55865.36
91,11,5936.0,0.0,0.0,97502.06
91,12,6609.0,0.0,0.0,111129.11
91,13,6961.0,0.0,0.0,123574.53
92,0,472.0,1.0,21.0,26507.076
92,1,720.0,0.0,0.0,32480.492
92,2,949.0,0.0,0.0,35105.18
92,3,2870.0,0.0,0.0,54676.348
92,4,4671.0,0.0,0.0,77367.766
92,5,2875.0,0.0,0.0,51055.418
92,6,7831.0,0.0,0.0,140862.06
92,7,7383.0,0.0,0.0,121439.39
92,8,5600.0,0.0,0.0,89844.17
92,9,7302.0,0.0,0.0,128203.766
92,10,3504.0,0.0,0.0,55863.383
92,11,5936.0,0.0,0.0,97498.625
92,12,6609.0,0.0,0.0,111125.21
92,13,6961.0,0.0,0.0,123570.17
93,0,471.0,2.0,20.0,26505.871
93,1,720.0,0.0,0.0,32477.793
93,2,949.0,0.0,0.0,35102.445
93,3,2870.0,0.0,0.0,54673.05
93,4,4671.0,0.0,0.0,77363.055
93,5,2875.0,0.0,0.0,51052.33
93,6,7831.0,0.0,0.0,140856.28
93,7,7383.0,0.0,0.0,121435.12
93,8,5600.0,0.0,0.0,89840.99
93,9,7302.0,0.0,0.0,128199.234
93,10,3504.0,0.0,0.0,55861.406
93,11,5936.0,0.0,0.0,97495.17
93,12,6609.0,0.0,0.0,111121.305
93,13,6961.0,0.0,0.0,123565.81
94,0,471.0,1.0,19.0,26505.664
94,1,720.0,0.0,0.0,32475.094
94,2,949.0,0.0,0.0,35099.71
94,3,2870.0,0.0,0.0,54669.754
94,4,4671.0,0.0,0.0,77358.34
94,5,2875.0,0.0,0.0,51049.24
94,6,7831.0,0.0,0.0,140850.5
94,7,7383.0,0.0,0.0,121430.83
94,8,5600.0,0.0,0.0,89837.81
94,9,7302.0,0.0,0.0,128194.695
94,10,3504.0,0.0,0.0,55859.434
94,11,5936.0,0.0,0.0,97491.734
94,12,6609.0,0.0,0.0,111117.4
94,13,6961.0,0.0,0.0,123561.45
95,0,471.0,1.0,18.0,26504.457
95,1,720.0,0.0,0.0,32472.395
95,2,949.0,0.0,0.0,35096.977
95,3,2870.0,0.0,0.0,54666.457
95,4,4671.0,0.0,0.0,77353.63
95,5,2875.0,0.0,0.0,51046.15
95,6,7831.0,0.0,0.0,140844.7
95,7,7383.0,0.0,0.0,121426.555
95,8,5600.0,0.0,0.0,89834.63
95,9,7302.0,0.0,0.0,128190.164
95,10,3504.0,0.0,0.0,55857.457
95,11,5936.0,0.0,0.0,97488.29
95,12,6609.0,0.0,0.0,111113.5
95,13,6961.0,0.0,0.0,123557.09
96,0,471.0,0.0,17.0,26504.252
96,1,720.0,0.0,0.0,32469.695
96,2,949.0,0.0,0.0,35094.24
96,3,2870.0,0.0,0.0,54663.164
96,4,4671.0,0.0,0.0,77348.92
96,5,2875.0,0.0,0.0,51043.06
96,6,7831.0,0.0,0.0,140838.92
96,7,7383.0,0.0,0.0,121422.27
96,8,5600.0,0.0,0.0,89831.45
96,9,7302.0,0.0,0.0,128185.625
96,10,3504.0,0.0,0.0,55855.48
96,11,5936.0,0.0,0.0,97484.84
96,12,6609.0,0.0,0.0,111109.59
96,13,6961.0,0.0,0.0,123552.74
97,0,471.0,0.0,15.0,26504.047
97,1,720.0,0.0,0.0,32466.996
97,2,949.0,0.0,0.0,35091.504
97,3,2870.0,0.0,0.0,54659.867
97,4,4671.0,0.0,0.0,77344.22
97,5,2875.0,0.0,0.0,51039.97
97,6,7831.0,0.0,0.0,140833.12
97,7,7383.0,0.0,0.0,121417.99
97,8,5600.0,0.0,0.0,89828.27
97,9,7302.0,0.0,0.0,128181.09
97,10,3504.0,0.0,0.0,55853.504
97,11,5936.0,0.0,0.0,97481.4
97,12,6609.0,0.0,0.0,111105.69
97,13,6961.0,0.0,0.0,123548.38
98,0,472.0,0.0,14.0,26502.84
98,1,721.0,0.0,0.0,32464.297
98,2,910.0,0.0,0.0,34715.77
98,3,2883.0,0.0,0.0,54656.57
98,4,4689.0,0.0,0.0,77339.51
98,5,2887.0,0.0,0.0,51036.88
98,6,7885.0,0.0,0.0,140823.34
98,7,7436.0,0.0,0.0,121411.72
98,8,5639.0,0.0,0.0,89824.09
98,9,7357.0,0.0,0.0,128175.56
98,10,3528.0,0.0,0.0,55851.53
98,11,5978.0,0.0,0.0,97476.95
98,12,6656.0,0.0,0.0,111097.79
98,13,7014.0,0.0,0.0,123542.02
99,0,472.0,0.0,14.0,26500.635
99,1,721.0,0.0,0.0,32461.598
99,2,910.0,0.0,0.0,34713.035
99,3,2883.0,0.0,0.0,54653.277
99,4,4689.0,0.0,0.0,77334.805
99,5,2887.0,0.0,0.0,51033.79
99,6,7885.0,0.0,0.0,140817.56
99,7,7436.0,0.0,0.0,121407.44
99,8,5639.0,0.0,0.0,89820.92
99,9,7357.0,0.0,0.0,128171.02
99,10,3528.0,0.0,0.0,55849.555
99,11,5978.0,0.0,0.0,97473.516
99,12,6656.0,0.0,0.0,111093.89
99,13,7014.0,0.0,0.0,123537.67
100,0,472.0,0.0,14.0,26498.43
100,1,721.0,0.0,0.0,32458.898
100,2,910.0,0.0,0.0,34710.305
100,3,2883.0,0.0,0.0,54649.98
100,4,4689.0,0.0,0.0,77330.09
100,5,2887.0,0.0,0.0,51030.703
100,6,7885.0,0.0,0.0,140811.78
100,7,7436.0,0.0,0.0,121403.16
100,8,5639.0,0.0,0.0,89817.74
100,9,7357.0,0.0,0.0,128166.484
100,10,3528.0,0.0,0.0,55847.582
100,11,5978.0,0.0,0.0,97470.07
100,12,6656.0,0.0,0.0,111089.984
100,13,7014.0,0.0,0.0,123533.31
101,0,472.0,0.0,13.0,26497.225
101,1,721.0,0.0,0.0,32456.201
101,2,910.0,0.0,0.0,34707.57
101,3,2883.0,0.0,0.0,54646.688
101,4,4689.0,0.0,0.0,77325.39
101,5,2887.0,0.0,0.0,51027.613
101,6,7885.0,0.0,0.0,140806.0
101,7,7436.0,0.0,0.0,121398.875
101,8,5639.0,0.0,0.0,89814.56
101,9,7357.0,0.0,0.0,128161.95
101,10,3528.0,0.0,0.0,55845.605
101,11,5978.0,0.0,0.0,97466.625
101,12,6656.0,0.0,0.0,111086.08
101,13,7014.0,0.0,0.0,123528.95
102,0,315.0,1.0,13.0,26651.02
102,1,393.0,0.0,0.0,32781.504
102,2,614.0,0.0,0.0,35000.836
102,3,2428.0,0.0,0.0,55098.395
102,4,3968.0,0.0,0.0,78041.69
102,5,2490.0,0.0,0.0,51421.523
102,6,6857.0,0.0,0.0,141828.2
102,7,6571.0,0.0,0.0,122259.6
102,8,4985.0,0.0,0.0,90465.39
102,9,6440.0,0.0,0.0,129074.42
102,10,3112.0,0.0,0.0,56259.633
102,11,5270.0,0.0,0.0,98171.19
102,12,5780.0,0.0,0.0,111958.18
102,13,6133.0,0.0,0.0,124405.6
103,0,315.0,1.0,11.0,26650.816
103,1,393.0,0.0,0.0,32778.81
103,2,614.0,0.0,0.0,34998.1
103,3,2428.0,0.0,0.0,55095.098
103,4,3968.0,0.0,0.0,78036.984
103,5,2490.0,0.0,0.0,51418.438
103,6,6857.0,0.0,0.0,141822.42
103,7,6571.0,0.0,0.0,122255.33
103,8,4985.0,0.0,0.0,90462.21
103,9,6440.0,0.0,0.0,129069.89
103,10,3112.0,0.0,0.0,56257.656
103,11,5270.0,0.0,0.0,98167.74
103,12,5780.0,0.0,0.0,111954.28
103,13,6133.0,0.0,0.0,124401.25
104,0,315.0,0.0,10.0,26650.611
104,1,393.0,0.0,0.0,32776.11
104,2,614.0,0.0,0.0,34995.367
104,3,2428.0,0.0,0.0,55091.805
104,4,3968.0,0.0,0.0,78032.27
104,5,2490.0,0.0,0.0,51415.35
104,6,6857.0,0.0,0.0,141816.64
104,7,6571.0,0.0,0.0,122251.05
104,8,4985.0,0.0,0.0,90459.03
104,9,6440.0,0.0,0.0,129065.36
104,10,3112.0,0.0,0.0,56255.684
104,11,5270.0,0.0,0.0,98164.3
104,12,5780.0,0.0,0.0,111950.38
104,13,6133.0,0.0,0.0,124396.89
105,0,316.0,0.0,10.0,26648.406
105,1,394.0,0.0,0.0,32773.414
105,2,571.0,0.0,0.0,34623.637
105,3,2441.0,0.0,0.0,55088.516
105,4,3986.0,0.0,0.0,78027.57
105,5,2501.0,0.0,0.0,51411.266
105,6,6911.0,0.0,0.0,141809.86
105,7,6624.0,0.0,0.0,122245.77
105,8,5024.0,0.0,0.0,90454.86
105,9,6495.0,0.0,0.0,129058.83
105,10,3136.0,0.0,0.0,56253.71
105,11,5312.0,0.0,0.0,98160.86
105,12,5828.0,0.0,0.0,111946.484
105,13,6186.0,0.0,0.0,124390.54
106,0,316.0,0.0,10.0,26646.203
106,1,394.0,0.0,0.0,32770.72
106,2,571.0,0.0,0.0,34620.902
106,3,2441.0,0.0,0.0,55085.22
106,4,3986.0,0.0,0.0,78022.87
106,5,2501.0,0.0,0.0,51408.176
106,6,6911.0,0.0,0.0,141804.08
106,7,6624.0,0.0,0.0,122241.5
106,8,5024.0,0.0,0.0,90451.69
106,9,6495.0,0.0,0.0,129054.3
106,10,3136.0,0.0,0.0,56251.734
106,11,5312.0,0.0,0.0,98157.42
106,12,5828.0,0.0,0.0,111942.58
106,13,6186.0,0.0,0.0,124386.19
107,0,316.0,0.0,9.0,26645.0
107,1,394.0,0.0,0.0,32768.02
107,2,571.0,0.0,0.0,34618.17
107,3,2441.0,0.0,0.0,55081.93
107,4,3986.0,0.0,0.0,78018.164
107,5,2501.0,0.0,0.0,51405.09
107,6,6911.0,0.0,0.0,141798.3
107,7,6624.0,0.0,0.0,122237.22
107,8,5024.0,0.0,0.0,90448.51
107,9,6495.0,0.0,0.0,129049.766
107,10,3136.0,0.0,0.0,56249.76
107,11,5312.0,0.0,0.0,98153.98
107,12,5828.0,0.0,0.0,111938.68
107,13,6186.0,0.0,0.0,124381.83
108,0,316.0,0.0,9.0,26642.797
108,1,394.0,0.0,0.0,32765.324
108,2,571.0,0.0,0.0,34615.44
108,3,2441.0,0.0,0.0,55078.637
108,4,3986.0,0.0,0.0,78013.46
108,5,2501.0,0.0,0.0,51402.008
108,6,6911.0,0.0,0.0,141792.52
108,7,6624.0,0.0,0.0,122232.945
108,8,5024.0,0.0,0.0,90445.33
108,9,6495.0,0.0,0.0,129045.234
108,10,3136.0,0.0,0.0,56247.79
108,11,5312.0,0.0,0.0,98150.54
108,12,5828.0,0.0,0.0,111934.78
108,13,6186.0,0.0,0.0,124377.48
109,0,316.0,0.0,9.0,26640.594
109,1,394.0,0.0,0.0,32762.627
109,2,571.0,0.0,0.0,34612.707
109,3,2441.0,0.0,0.0,55075.344
109,4,3986.0,0.0,0.0,78008.76
109,5,2501.0,0.0,0.0,51398.92
109,6,6911.0,0.0,0.0,141786.73
109,7,6624.0,0.0,0.0,122228.67
109,8,5024.0,0.0,0.0,90442.16
109,9,6495.0,0.0,0.0,129040.7
109,10,3136.0,0.0,0.0,56245.816
109,11,5312.0,0.0,0.0,98147.09
109,12,5828.0,0.0,0.0,111930.88
109,13,6186.0,0.0,0.0,124373.125
110,0,316.0,0.0,8.0,26639.39
110,1,394.0,0.0,0.0,32759.932
110,2,571.0,0.0,0.0,34609.977
110,3,2441.0,0.0,0.0,55072.055
110,4,3986.0,0.0,0.0,78004.055
110,5,2501.0,0.0,0.0,51395.836
110,6,6911.0,0.0,0.0,141780.95
110,7,6624.0,0.0,0.0,122224.4
110,8,5024.0,0.0,0.0,90438.984
110,9,6495.0,0.0,0.0,129036.18
110,10,3136.0,0.0,0.0,56243.844
110,11,5312.0,0.0,0.0,98143.66
110,12,5828.0,0.0,0.0,111926.984
110,13,6186.0,0.0,0.0,124368.77
111,0,316.0,0.0,8.0,26637.188
111,1,394.0,0.0,0.0,32757.236
111,2,571.0,0.0,0.0,34607.246
111,3,2441.0,0.0,0.0,55068.76
111,4,3986.0,0.0,0.0,77999.35
111,5,2501.0,0.0,0.0,51392.75
111,6,6911.0,0.0,0.0,141775.19
111,7,6624.0,0.0,0.0,122220.125
111,8,5024.0,0.0,0.0,90435.81
111,9,6495.0,0.0,0.0,129031.65
111,10,3136.0,0.0,0.0,56241.87
111,11,5312.0,0.0,0.0,98140.22
111,12,5828.0,0.0,0.0,111923.09
111,13,6186.0,0.0,0.0,124364.42
112,0,317.0,0.0,8.0,26634.984
112,1,395.0,0.0,0.0,32754.541
112,2,527.0,0.0,0.0,34236.516
112,3,2453.0,0.0,0.0,55065.47
112,4,4004.0,0.0,0.0,77994.66
112,5,2513.0,0.0,0.0,51389.664
112,6,6965.0,0.0,0.0,141768.4
112,7,6677.0,0.0,0.0,122215.85
112,8,5063.0,0.0,0.0,90431.63
112,9,6550.0,0.0,0.0,129026.125
112,10,3160.0,0.0,0.0,56239.9
112,11,5354.0,0.0,0.0,98136.78
112,12,5876.0,0.0,0.0,111918.19
112,13,6239.0,0.0,0.0,124358.07
113,0,317.0,0.0,8.0,26632.781
113,1,395.0,0.0,0.0,32751.848
113,2,527.0,0.0,0.0,34233.785
113,3,2453.0,0.0,0.0,55062.18
113,4,4004.0,0.0,0.0,77989.95
113,5,2513.0,0.0,0.0,51386.58
113,6,6965.0,0.0,0.0,141762.62
113,7,6677.0,0.0,0.0,122211.58
113,8,5063.0,0.0,0.0,90428.46
113,9,6550.0,0.0,0.0,129021.59
113,10,3160.0,0.0,0.0,56237.926
113,11,5354.0,0.0,0.0,98133.34
113,12,5876.0,0.0,0.0,111914.3
113,13,6239.0,0.0,0.0,124353.72
114,0,317.0,0.0,7.0,26631.58
114,1,395.0,0.0,0.0,32749.152
114,2,527.0,0.0,0.0,34231.055
114,3,2453.0,0.0,0.0,55058.89
114,4,4004.0,0.0,0.0,77985.25
114,5,2513.0,0.0,0.0,51383.496
114,6,6965.0,0.0,0.0,141756.84
114,7,6677.0,0.0,0.0,122207.305
114,8,5063.0,0.0,0.0,90425.29
114,9,6550.0,0.0,0.0,129017.06
114,10,3160.0,0.0,0.0,56235.953
114,11,5354.0,0.0,0.0,98129.91
114,12,5876.0,0.0,0.0,111910.4
114,13,6239.0,0.0,0.0,124349.37
115,0,317.0,0.0,7.0,26629.379
115,1,395.0,0.0,0.0,32746.457
115,2,527.0,0.0,0.0,34228.32
115,3,2453.0,0.0,0.0,55055.6
115,4,4004.0,0.0,0.0,77980.555
115,5,2513.0,0.0,0.0,51380.41
115,6,6965.0,0.0,0.0,141751.06
115,7,6677.0,0.0,0.0,122203.03
115,8,5063.0,0.0,0.0,90422.11
115,9,6550.0,0.0,0.0,129012.54
115,10,3160.0,0.0,0.0,56233.98
115,11,5354.0,0.0,0.0,98126.46
115,12,5876.0,0.0,0.0,111906.5
115,13,6239.0,0.0,0.0,124345.016
116,0,316.0,1.0,6.0,26628.176
116,1,395.0,0.0,0.0,32743.762
116,2,527.0,0.0,0.0,34225.594
116,3,2453.0,0.0,0.0,55052.312
116,4,4004.0,0.0,0.0,77975.85
116,5,2513.0,0.0,0.0,51377.33
116,6,6965.0,0.0,0.0,141745.3
116,7,6677.0,0.0,0.0,122198.766
116,8,5063.0,0.0,0.0,90418.94
116,9,6550.0,0.0,0.0,129008.016
116,10,3160.0,0.0,0.0,56232.008
116,11,5354.0,0.0,0.0,98123.02
116,12,5876.0,0.0,0.0,111902.61
116,13,6239.0,0.0,0.0,124340.67
117,0,316.0,1.0,6.0,26625.977
117,1,395.0,0.0,0.0,32741.07
117,2,527.0,0.0,0.0,34222.863
117,3,2453.0,0.0,0.0,55049.023
117,4,4004.0,0.0,0.0,77971.16
117,5,2513.0,0.0,0.0,51374.242
117,6,6965.0,0.0,0.0,141739.52
117,7,6677.0,0.0,0.0,122194.49
117,8,5063.0,0.0,0.0,90415.766
117,9,6550.0,0.0,0.0,129003.484
117,10,3160.0,0.0,0.0,56230.04
117,11,5354.0,0.0,0.0,98119.586
117,12,5876.0,0.0,0.0,111898.71
117,13,6239.0,0.0,0.0,124336.32
118,0,316.0,1.0,5.0,26624.773
118,1,395.0,0.0,0.0,32738.375
118,2,527.0,0.0,0.0,34220.133
118,3,2453.0,0.0,0.0,55045.734
118,4,4004.0,0.0,0.0,77966.45
118,5,2513.0,0.0,0.0,51371.16
118,6,6965.0,0.0,0.0,141733.75
118,7,6677.0,0.0,0.0,122190.22
118,8,5063.0,0.0,0.0,90412.59
118,9,6550.0,0.0,0.0,128998.96
118,10,3160.0,0.0,0.0,56228.066
118,11,5354.0,0.0,0.0,98116.15
118,12,5876.0,0.0,0.0,111894.81
118,13,6239.0,0.0,0.0,124331.97
119,0,317.0,0.0,5.0,26623.574
119,1,396.0,0.0,0.0,32735.682
119,2,488.0,0.0,0.0,33845.406
119,3,2466.0,0.0,0.0,55042.445
119,4,4022.0,0.0,0.0,77961.76
119,5,2524.0,0.0,0.0,51368.08
119,6,7019.0,0.0,0.0,141725.97
119,7,6729.0,0.0,0.0,122184.95
119,8,5102.0,0.0,0.0,90407.42
119,9,6605.0,0.0,0.0,128990.44
119,10,3184.0,0.0,0.0,56226.094
119,11,5396.0,0.0,0.0,98109.72
119,12,5924.0,0.0,0.0,111888.92
119,13,6292.0,0.0,0.0,124327.625
120,0,317.0,0.0,4.0,26622.371
120,1,396.0,0.0,0.0,32732.988
120,2,488.0,0.0,0.0,33842.676
120,3,2466.0,0.0,0.0,55039.156
120,4,4022.0,0.0,0.0,77957.06
120,5,2524.0,0.0,0.0,51364.996
120,6,7019.0,0.0,0.0,141720.19
120,7,6729.0,0.0,0.0,122180.68
120,8,5102.0,0.0,0.0,90404.25
120,9,6605.0,0.0,0.0,128985.91
120,10,3184.0,0.0,0.0,56224.125
120,11,5396.0,0.0,0.0,98106.28
120,12,5924.0,0.0,0.0,111885.02
120,13,6292.0,0.0,0.0,124323.27
121,0,317.0,0.0,3.0,26621.172
121,1,396.0,0.0,0.0,32730.295
121,2,488.0,0.0,0.0,33839.95
121,3,2466.0,0.0,0.0,55035.867
121,4,4022.0,0.0,0.0,77952.36
121,5,2524.0,0.0,0.0,51361.914
121,6,7019.0,0.0,0.0,141714.42
121,7,6729.0,0.0,0.0,122176.414
121,8,5102.0,0.0,0.0,90401.08
121,9,6605.0,0.0,0.0,128981.38
121,10,3184.0,0.0,0.0,56222.152
121,11,5396.0,0.0,0.0,98102.84
121,12,5924.0,0.0,0.0,111881.13
121,13,6292.0,0.0,0.0,124318.93
122,0,317.0,0.0,3.0,26618.97
122,1,396.0,0.0,0.0,32727.604
122,2,488.0,0.0,0.0,33837.22
122,3,2466.0,0.0,0.0,55032.58
122,4,4022.0,0.0,0.0,77947.664
122,5,2524.0,0.0,0.0,51358.83
122,6,7019.0,0.0,0.0,141708.66
122,7,6729.0,0.0,0.0,122172.14
122,8,5102.0,0.0,0.0,90397.914
122,9,6605.0,0.0,0.0,128976.86
122,10,3184.0,0.0,0.0,56220.184
122,11,5396.0,0.0,0.0,98099.41
122,12,5924.0,0.0,0.0,111877.234
122,13,6292.0,0.0,0.0,124314.58
123,0,317.0,0.0,3.0,26616.77
123,1,396.0,0.0,0.0,32724.91
123,2,488.0,0.0,0.0,33834.492
123,3,2466.0,0.0,0.0,55029.293
123,4,4022.0,0.0,0.0,77942.97
123,5,2524.0,0.0,0.0,51355.75
123,6,7019.0,0.0,0.0,141702.88
123,7,6729.0,0.0,0.0,122167.875
123,8,5102.0,0.0,0.0,90394.74
123,9,6605.0,0.0,0.0,128972.336
123,10,3184.0,0.0,0.0,56218.21
123,11,5396.0,0.0,0.0,98095.97
123,12,5924.0,0.0,0.0,111873.34
123,13,6292.0,0.0,0.0,124310.234
124,0,317.0,0.0,3.0,26614.57
124,1,396.0,0.0,0.0,32722.219
124,2,488.0,0.0,0.0,33831.766
124,3,2466.0,0.0,0.0,55026.008
124,4,4022.0,0.0,0.0,77938.27
124,5,2524.0,0.0,0.0,51352.668
124,6,7019.0,0.0,0.0,141697.1
124,7,6729.0,0.0,0.0,122163.61
124,8,5102.0,0.0,0.0,90391.57
124,9,6605.0,0.0,0.0,128967.81
124,10,3184.0,0.0,0.0,56216.242
124,11,5396.0,0.0,0.0,98092.53
124,12,5924.0,0.0,0.0,111869.45
124,13,6292.0,0.0,0.0,124305.89
125,0,317.0,0.0,3.0,26612.371
125,1,396.0,0.0,0.0,32719.527
125,2,488.0,0.0,0.0,33829.035
125,3,2466.0,0.0,0.0,55022.72
125,4,4022.0,0.0,0.0,77933.58
125,5,2524.0,0.0,0.0,51349.586
125,6,7019.0,0.0,0.0,141691.34
125,7,6729.0,0.0,0.0,122159.336
125,8,5102.0,0.0,0.0,90388.41
125,9,6605.0,0.0,0.0,128963.29
125,10,3184.0,0.0,0.0,56214.273
125,11,5396.0,0.0,0.0,98089.09
125,12,5924.0,0.0,0.0,111865.56
125,13,6292.0,0.0,0.0,124301.55
126,0,318.0,0.0,3.0,26610.172
126,1,397.0,0.0,0.0,32716.836
126,2,435.0,0.0,0.0,33467.312
126,3,2478.0,0.0,0.0,55019.434
126,4,4040.0,0.0,0.0,77928.88
126,5,2536.0,0.0,0.0,51346.508
126,6,7073.0,0.0,0.0,141683.56
126,7,6782.0,0.0,0.0,122154.07
126,8,5141.0,0.0,0.0,90384.234
126,9,6660.0,0.0,0.0,128957.766
126,10,3208.0,0.0,0.0,56212.3
126,11,5438.0,0.0,0.0,98079.664
126,12,5972.0,0.0,0.0,111860.67
126,13,6345.0,0.0,0.0,124294.195
127,0,318.0,0.0,3.0,26607.973
127,1,397.0,0.0,0.0,32714.145
127,2,435.0,0.0,0.0,33464.582
127,3,2478.0,0.0,0.0,55016.15
127,4,4040.0,0.0,0.0,77924.19
127,5,2536.0,0.0,0.0,51343.426
127,6,7073.0,0.0,0.0,141677.8
127,7,6782.0,0.0,0.0,122149.805
127,8,5141.0,0.0,0.0,90381.06
127,9,6660.0,0.0,0.0,128953.25
127,10,3208.0,0.0,0.0,56210.332
127,11,5438.0,0.0,0.0,98076.234
127,12,5972.0,0.0,0.0,111856.78
127,13,6345.0,0.0,0.0,124289.85
128,0,318.0,0.0,3.0,26605.773
128,1,397.0,0.0,0.0,32711.453
128,2,435.0,0.0,0.0,33461.855
128,3,2478.0,0.0,0.0,55012.86
128,4,4040.0,0.0,0.0,77919.5
128,5,2536.0,0.0,0.0,51340.344
128,6,7073.0,0.0,0.0,141672.03
128,7,6782.0,0.0,0.0,122145.54
128,8,5141.0,0.0,0.0,90377.89
128,9,6660.0,0.0,0.0,128948.73
128,10,3208.0,0.0,0.0,56208.363
128,11,5438.0,0.0,0.0,98072.8
128,12,5972.0,0.0,0.0,111852.88
128,13,6345.0,0.0,0.0,124285.51
129,0,318.0,0.0,3.0,26603.574
129,1,397.0,0.0,0.0,32708.762
129,2,435.0,0.0,0.0,33459.13
129,3,2478.0,0.0,0.0,55009.574
129,4,4040.0,0.0,0.0,77914.805
129,5,2536.0,0.0,0.0,51337.266
129,6,7073.0,0.0,0.0,141666.25
129,7,6782.0,0.0,0.0,122141.266
129,8,5141.0,0.0,0.0,90374.73
129,9,6660.0,0.0,0.0,128944.2
129,10,3208.0,0.0,0.0,56206.395
129,11,5438.0,0.0,0.0,98069.36
129,12,5972.0,0.0,0.0,111849.0
129,13,6345.0,0.0,0.0,124281.164
130,0,318.0,0.0,3.0,26601.375
130,1,397.0,0.0,0.0,32706.072
130,2,435.0,0.0,0.0,33456.402
130,3,2478.0,0.0,0.0,55006.29
130,4,4040.0,0.0,0.0,77910.11
130,5,2536.0,0.0,0.0,51334.184
130,6,7073.0,0.0,0.0,141660.5
130,7,6782.0,0.0,0.0,122137.0
130,8,5141.0,0.0,0.0,90371.555
130,9,6660.0,0.0,0.0,128939.69
130,10,3208.0,0.0,0.0,56204.42
130,11,5438.0,0.0,0.0,98065.93
130,12,5972.0,0.0,0.0,111845.1
130,13,6345.0,0.0,0.0,124276.82
131,0,318.0,0.0,2.0,26600.176
131,1,397.0,0.0,0.0,32703.38
131,2,435.0,0.0,0.0,33453.68
131,3,2478.0,0.0,0.0,55003.004
131,4,4040.0,0.0,0.0,77905.42
131,5,2536.0,0.0,0.0,51331.105
131,6,7073.0,0.0,0.0,141654.72
131,7,6782.0,0.0,0.0,122132.734
131,8,5141.0,0.0,0.0,90368.39
131,9,6660.0,0.0,0.0,128935.164
131,10,3208.0,0.0,0.0,56202.453
131,11,5438.0,0.0,0.0,98062.5
131,12,5972.0,0.0,0.0,111841.22
131,13,6345.0,0.0,0.0,124272.48
132,0,318.0,0.0,1.0,26598.977
132,1,397.0,0.0,0.0,32700.691
132,2,435.0,0.0,0.0,33450.953
132,3,2478.0,0.0,0.0,54999.72
132,4,4040.0,0.0,0.0,77900.73
132,5,2536.0,0.0,0.0,51328.027
132,6,7073.0,0.0,0.0,141648.95
132,7,6782.0,0.0,0.0,122128.48
132,8,5141.0,0.0,0.0,90365.22
132,9,6660.0,0.0,0.0,128930.64
132,10,3208.0,0.0,0.0,56200.49
132,11,5438.0,0.0,0.0,98059.06
132,12,5972.0,0.0,0.0,111837.33
132,13,6345.0,0.0,0.0,124268.13
133,0,319.0,0.0,1.0,26596.78
133,1,398.0,0.0,0.0,32698.004
133,2,401.0,0.0,0.0,33067.227
133,3,2491.0,0.0,0.0,54996.438
133,4,4058.0,0.0,0.0,77896.03
133,5,2548.0,0.0,0.0,51324.945
133,6,7128.0,0.0,0.0,141642.19
133,7,6834.0,0.0,0.0,122123.21
133,8,5180.0,0.0,0.0,90362.055
133,9,6715.0,0.0,0.0,128924.125
133,10,3233.0,0.0,0.0,56197.516
133,11,5481.0,0.0,0.0,98055.63
133,12,6020.0,0.0,0.0,111831.44
133,13,6398.0,0.0,0.0,124262.79
134,0,319.0,0.0,1.0,26594.582
134,1,398.0,0.0,0.0,32695.312
134,2,401.0,0.0,0.0,33064.5
134,3,2491.0,0.0,0.0,54993.152
134,4,4058.0,0.0,0.0,77891.34
134,5,2548.0,0.0,0.0,51321.87
134,6,7128.0,0.0,0.0,141636.42
134,7,6834.0,0.0,0.0,122118.945
134,8,5180.0,0.0,0.0,90358.89
134,9,6715.0,0.0,0.0,128919.61
134,10,3233.0,0.0,0.0,56195.55
134,11,5481.0,0.0,0.0,98052.2
134,12,6020.0,0.0,0.0,111827.55
134,13,6398.0,0.0,0.0,124258.445
135,0,319.0,0.0,1.0,26592.383
135,1,398.0,0.0,0.0,32692.621
135,2,401.0,0.0,0.0,33061.777
135,3,2491.0,0.0,0.0,54989.867
135,4,4058.0,0.0,0.0,77886.65
135,5,2548.0,0.0,0.0,51318.793
135,6,7128.0,0.0,0.0,141630.66
135,7,6834.0,0.0,0.0,122114.68
135,8,5180.0,0.0,0.0,90355.72
135,9,6715.0,0.0,0.0,128915.086
135,10,3233.0,0.0,0.0,56193.582
135,11,5481.0,0.0,0.0,98048.766
135,12,6020.0,0.0,0.0,111823.66
135,13,6398.0,0.0,0.0,124254.11
136,0,319.0,0.0,1.0,26590.188
136,1,398.0,0.0,0.0,32689.934
136,2,401.0,0.0,0.0,33059.055
136,3,2491.0,0.0,0.0,54986.586
136,4,4058.0,0.0,0.0,77881.96
136,5,2548.0,0.0,0.0,51315.715
136,6,7128.0,0.0,0.0,141624.89
136,7,6834.0,0.0,0.0,122110.42
136,8,5180.0,0.0,0.0,90352.55
136,9,6715.0,0.0,0.0,128910.57
136,10,3233.0,0.0,0.0,56191.613
136,11,5481.0,0.0,0.0,98045.336
136,12,6020.0,0.0,0.0,111819.766
136,13,6398.0,0.0,0.0,124249.766
